region	chr	midPos	Nsites
(33216,40484)(182000,229464)(180000,230000)	DPSCF300228	205000	7270	0.026043
(34928,41618)(190982,238406)(190000,240000)	DPSCF300228	215000	6692	0.026943
(36661,43578)(200480,249999)(200000,250000)	DPSCF300228	225000	6919	0.026607
(38795,45840)(210318,258598)(210000,260000)	DPSCF300228	235000	7047	0.026910
(39031,47248)(221318,269727)(220000,270000)	DPSCF300228	245000	8219	0.026583
(40485,48458)(234359,279715)(230000,280000)	DPSCF300228	255000	7975	0.027385
(766,9741)(11164,58009)(10000,60000)	DPSCF300229	35000	8977	0.021730
(2526,11865)(40112,65514)(20000,70000)	DPSCF300229	45000	9341	0.022565
(2526,13873)(40112,79285)(30000,80000)	DPSCF300229	55000	11349	0.024126
(2526,14626)(40112,87079)(40000,90000)	DPSCF300229	65000	12102	0.023936
(5414,15070)(50000,95454)(50000,100000)	DPSCF300229	75000	9658	0.024024
(9742,16814)(60487,103911)(60000,110000)	DPSCF300229	85000	7074	0.026557
(11866,20326)(74096,118383)(70000,120000)	DPSCF300229	95000	8462	0.027136
(13874,20836)(81618,129590)(80000,130000)	DPSCF300229	105000	6964	0.025046
(14627,22380)(92654,138976)(90000,140000)	DPSCF300229	115000	7755	0.025080
(15071,23072)(100651,146568)(100000,150000)	DPSCF300229	125000	8003	0.025180
(16815,23672)(111128,152591)(110000,160000)	DPSCF300229	135000	6859	0.024200
(20327,24014)(128985,169958)(120000,170000)	DPSCF300229	145000	3689	0.024079
(20837,24573)(134645,177142)(130000,180000)	DPSCF300229	155000	3738	0.025075
(22381,25848)(140799,189008)(140000,190000)	DPSCF300229	165000	3469	0.025888
(23073,28070)(150484,196946)(150000,200000)	DPSCF300229	175000	4999	0.024868
(23673,30688)(163954,209375)(160000,210000)	DPSCF300229	185000	7017	0.021720
(24015,34495)(172752,218461)(170000,220000)	DPSCF300229	195000	10482	0.024510
(24574,35225)(182183,228036)(180000,230000)	DPSCF300229	205000	10653	0.024466
(25849,36523)(190549,237747)(190000,240000)	DPSCF300229	215000	10676	0.024317
(28071,37752)(200182,247531)(200000,250000)	DPSCF300229	225000	9683	0.024311
(30689,39900)(210909,256832)(210000,260000)	DPSCF300229	235000	9213	0.025789
(34496,42630)(220614,269999)(220000,270000)	DPSCF300229	245000	8136	0.019956
(35226,46521)(230254,278718)(230000,280000)	DPSCF300229	255000	11297	0.019343
(36524,48516)(242405,286380)(240000,290000)	DPSCF300229	265000	11994	0.019034
(37753,50538)(253275,298142)(250000,300000)	DPSCF300229	275000	12787	0.020915
(39901,52271)(261436,309383)(260000,310000)	DPSCF300229	285000	12372	0.022902
(42631,54789)(270000,318383)(270000,320000)	DPSCF300229	295000	12160	0.026987
(46522,57346)(280669,328020)(280000,330000)	DPSCF300229	305000	10826	0.026755
(48517,59376)(292514,336249)(290000,340000)	DPSCF300229	315000	10861	0.025975
(50539,59870)(301545,349835)(300000,350000)	DPSCF300229	325000	9333	0.025645
(52272,60365)(310791,359553)(310000,360000)	DPSCF300229	335000	8095	0.025079
(54790,61477)(320982,369375)(320000,370000)	DPSCF300229	345000	6689	0.023941
(57347,64585)(331285,379391)(330000,380000)	DPSCF300229	355000	7240	0.026461
(59377,65536)(341499,388571)(340000,390000)	DPSCF300229	365000	6161	0.027211
(59871,66742)(355109,398949)(350000,400000)	DPSCF300229	375000	6873	0.028557
(60366,67485)(368264,407385)(360000,410000)	DPSCF300229	385000	7121	0.028673
(61478,69141)(371818,419999)(370000,420000)	DPSCF300229	395000	7665	0.029521
(64586,72032)(381364,428253)(380000,430000)	DPSCF300229	405000	7448	0.029707
(1285,9197)(12213,50823)(10000,60000)	DPSCF300230	35000	7914	0.026759
(4763,10764)(20000,69765)(20000,70000)	DPSCF300230	45000	6003	0.027541
(8023,11502)(35825,74035)(30000,80000)	DPSCF300230	55000	3481	0.026100
(8043,12678)(43487,87217)(40000,90000)	DPSCF300230	65000	4637	0.025742
(8374,14167)(50000,98122)(50000,100000)	DPSCF300230	75000	5795	0.024414
(9198,14533)(63313,105995)(60000,110000)	DPSCF300230	85000	5337	0.025493
(10765,14800)(70283,116478)(70000,120000)	DPSCF300230	95000	4037	0.024046
(11503,17374)(81588,128765)(80000,130000)	DPSCF300230	105000	5873	0.024063
(12679,18902)(93131,139995)(90000,140000)	DPSCF300230	115000	6225	0.024679
(14168,23982)(104695,149999)(100000,150000)	DPSCF300230	125000	9816	0.028248
(14534,25193)(116212,158633)(110000,160000)	DPSCF300230	135000	10661	0.027996
(14801,26718)(121840,169855)(120000,170000)	DPSCF300230	145000	11919	0.027749
(17375,29974)(133190,179682)(130000,180000)	DPSCF300230	155000	12601	0.028115
(18903,29996)(140531,185846)(140000,190000)	DPSCF300230	165000	11095	0.028228
(23983,31228)(150000,198275)(150000,200000)	DPSCF300230	175000	7247	0.025903
(25194,32095)(161868,208755)(160000,210000)	DPSCF300230	185000	6903	0.025816
(26719,35610)(170942,217650)(170000,220000)	DPSCF300230	195000	8893	0.021774
(29975,37028)(185825,229590)(180000,230000)	DPSCF300230	205000	7055	0.022929
(29997,37673)(190574,232144)(190000,240000)	DPSCF300230	215000	7678	0.023453
(31229,37939)(203471,246904)(200000,250000)	DPSCF300230	225000	6712	0.023640
(32096,39485)(212127,259999)(210000,260000)	DPSCF300230	235000	7391	0.024248
(35611,43550)(220721,269154)(220000,270000)	DPSCF300230	245000	7941	0.032879
(37029,44861)(231497,277051)(230000,280000)	DPSCF300230	255000	7834	0.028731
(37674,45666)(242305,285385)(240000,290000)	DPSCF300230	265000	7994	0.028765
(37940,45890)(252832,298534)(250000,300000)	DPSCF300230	275000	7952	0.028689
(39486,49819)(260000,309999)(260000,310000)	DPSCF300230	285000	10335	0.026848
(43551,52268)(270333,316117)(270000,320000)	DPSCF300230	295000	8719	0.030279
(44862,52459)(281169,321579)(280000,330000)	DPSCF300230	305000	7599	0.032483
(45667,54815)(290937,339999)(290000,340000)	DPSCF300230	315000	9150	0.030402
(45891,56465)(301397,349508)(300000,350000)	DPSCF300230	325000	10576	0.029519
(49820,57849)(310000,359785)(310000,360000)	DPSCF300230	335000	8031	0.031429
(52269,58908)(321389,362427)(320000,370000)	DPSCF300230	345000	6641	0.024657
(52460,60261)(330240,378469)(330000,380000)	DPSCF300230	355000	7803	0.023194
(54816,61779)(340000,389999)(340000,390000)	DPSCF300230	365000	6965	0.024116
(1257,20559)(11528,57004)(10000,60000)	DPSCF300231	35000	19304	0.022116
(4992,23613)(20195,69999)(20000,70000)	DPSCF300231	45000	18623	0.022261
(10924,26006)(30000,79902)(30000,80000)	DPSCF300231	55000	15084	0.020121
(16483,29300)(40000,89474)(40000,90000)	DPSCF300231	65000	12819	0.021068
(19912,31060)(51601,99999)(50000,100000)	DPSCF300231	75000	11150	0.031733
(20560,33587)(60853,107831)(60000,110000)	DPSCF300231	85000	13029	0.029733
(23614,36088)(70000,118827)(70000,120000)	DPSCF300231	95000	12476	0.032544
(26007,38036)(81444,126682)(80000,130000)	DPSCF300231	105000	12031	0.033702
(29301,40268)(91142,139999)(90000,140000)	DPSCF300231	115000	10969	0.035134
(31061,42321)(100000,148170)(100000,150000)	DPSCF300231	125000	11262	0.025054
(33588,45171)(112945,159999)(110000,160000)	DPSCF300231	135000	11585	0.026186
(36089,46714)(121643,167661)(120000,170000)	DPSCF300231	145000	10627	0.023364
(38037,49278)(130235,179999)(130000,180000)	DPSCF300231	155000	11243	0.022176
(40269,54570)(140000,189928)(140000,190000)	DPSCF300231	165000	14303	0.022121
(42322,56563)(150366,199999)(150000,200000)	DPSCF300231	175000	14243	0.022673
(45172,60300)(160000,205760)(160000,210000)	DPSCF300231	185000	15130	0.020715
(46715,68492)(170087,219999)(170000,220000)	DPSCF300231	195000	21779	0.021265
(49279,69817)(180000,221326)(180000,230000)	DPSCF300231	205000	20540	0.021202
(54571,72292)(191965,239580)(190000,240000)	DPSCF300231	215000	17723	0.019213
(56564,74824)(200000,246172)(200000,250000)	DPSCF300231	225000	18262	0.019859
(60301,75048)(210152,252665)(210000,260000)	DPSCF300231	235000	14749	0.020863
(68493,75048)(220000,252665)(220000,270000)	DPSCF300231	245000	6557	0.019735
(69818,77112)(231828,272820)(230000,280000)	DPSCF300231	255000	7296	0.020836
(72293,79157)(241760,289038)(240000,290000)	DPSCF300231	265000	6866	0.022613
(74825,79752)(252383,296273)(250000,300000)	DPSCF300231	275000	4929	0.023072
(75049,81915)(270316,309653)(260000,310000)	DPSCF300231	285000	6868	0.024795
(75049,82737)(270316,318326)(270000,320000)	DPSCF300231	295000	7690	0.025524
(77113,85763)(281075,325289)(280000,330000)	DPSCF300231	305000	8652	0.026171
(79158,86199)(290123,335975)(290000,340000)	DPSCF300231	315000	7043	0.026970
(79753,86207)(301630,340491)(300000,350000)	DPSCF300231	325000	6456	0.026984
(81916,86697)(312607,359946)(310000,360000)	DPSCF300231	335000	4783	0.026373
(82738,89732)(320281,369999)(320000,370000)	DPSCF300231	345000	6996	0.025258
(85764,92478)(332469,379999)(330000,380000)	DPSCF300231	355000	6716	0.022889
(86200,93921)(340484,385387)(340000,390000)	DPSCF300231	365000	7723	0.022335
(86208,96760)(353547,399999)(350000,400000)	DPSCF300231	375000	10554	0.021007
(86698,99367)(361634,406700)(360000,410000)	DPSCF300231	385000	12671	0.022038
(89733,101434)(370000,419999)(370000,420000)	DPSCF300231	395000	11703	0.021778
(92479,104626)(380000,429999)(380000,430000)	DPSCF300231	405000	12149	0.022508
(93922,105303)(393240,434201)(390000,440000)	DPSCF300231	415000	11383	0.022423
(96761,106649)(400000,449782)(400000,450000)	DPSCF300231	425000	9890	0.024640
(99368,108371)(410282,459999)(410000,460000)	DPSCF300231	435000	9005	0.023363
(101435,110585)(420000,467119)(420000,470000)	DPSCF300231	445000	9152	0.022867
(104627,114030)(430000,479292)(430000,480000)	DPSCF300231	455000	9405	0.023987
(105304,118001)(442302,489999)(440000,490000)	DPSCF300231	465000	12699	0.024397
(106650,123270)(457530,499773)(450000,500000)	DPSCF300231	475000	16622	0.023414
(108372,127307)(460000,509550)(460000,510000)	DPSCF300231	485000	18937	0.025623
(110586,128016)(470907,514516)(470000,520000)	DPSCF300231	495000	17432	0.025916
(114031,130105)(482064,527753)(480000,530000)	DPSCF300231	505000	16076	0.027536
(118002,131996)(490000,537932)(490000,540000)	DPSCF300231	515000	13996	0.029538
(123271,133176)(500901,549100)(500000,550000)	DPSCF300231	525000	9907	0.033674
(127308,134350)(511287,559999)(510000,560000)	DPSCF300231	535000	7044	0.031403
(128017,136585)(520454,569999)(520000,570000)	DPSCF300231	545000	8570	0.030692
(130106,139809)(531158,578413)(530000,580000)	DPSCF300231	555000	9705	0.026758
(131997,143915)(541670,589999)(540000,590000)	DPSCF300231	565000	11920	0.031120
(133177,146882)(550327,599433)(550000,600000)	DPSCF300231	575000	13707	0.032183
(134351,147849)(560000,609999)(560000,610000)	DPSCF300231	585000	13500	0.032098
(136586,151127)(570000,618386)(570000,620000)	DPSCF300231	595000	14543	0.030230
(139810,152604)(580558,626116)(580000,630000)	DPSCF300231	605000	12796	0.031260
(143916,154352)(590000,639577)(590000,640000)	DPSCF300231	615000	10438	0.025700
(146883,157891)(600933,649904)(600000,650000)	DPSCF300231	625000	11010	0.022698
(147850,161028)(610000,658629)(610000,660000)	DPSCF300231	635000	13180	0.023897
(151128,161476)(622691,668723)(620000,670000)	DPSCF300231	645000	10350	0.024954
(152605,164248)(631424,679999)(630000,680000)	DPSCF300231	655000	11645	0.025841
(154353,164889)(640901,689118)(640000,690000)	DPSCF300231	665000	10538	0.025948
(157892,166253)(652047,696718)(650000,700000)	DPSCF300231	675000	8363	0.026361
(1665,16231)(11689,59999)(10000,60000)	DPSCF300232	35000	14568	0.023728
(2965,18618)(20000,69999)(20000,70000)	DPSCF300232	45000	15655	0.023661
(7439,23145)(32697,79833)(30000,80000)	DPSCF300232	55000	15708	0.024940
(10669,26401)(40944,88688)(40000,90000)	DPSCF300232	65000	15734	0.026752
(12485,28967)(50122,99891)(50000,100000)	DPSCF300232	75000	16484	0.026574
(16232,29984)(60000,104765)(60000,110000)	DPSCF300232	85000	13754	0.026710
(18619,31171)(70000,119999)(70000,120000)	DPSCF300232	95000	12554	0.026941
(23146,34077)(80440,129101)(80000,130000)	DPSCF300232	105000	10933	0.026741
(26402,37078)(90531,138730)(90000,140000)	DPSCF300232	115000	10678	0.026505
(28968,40109)(103748,149374)(100000,150000)	DPSCF300232	125000	11143	0.026390
(29985,41815)(116427,159999)(110000,160000)	DPSCF300232	135000	11832	0.026719
(31172,42879)(120000,165461)(120000,170000)	DPSCF300232	145000	11709	0.026817
(34078,42962)(130587,173640)(130000,180000)	DPSCF300232	155000	8886	0.026519
(37079,44774)(141584,189999)(140000,190000)	DPSCF300232	165000	7697	0.025332
(40110,46540)(151484,199984)(150000,200000)	DPSCF300232	175000	6432	0.023711
(41816,47919)(160000,209999)(160000,210000)	DPSCF300232	185000	6105	0.024319
(42880,48903)(173558,212107)(170000,220000)	DPSCF300232	195000	6025	0.026352
(42963,49534)(180214,226711)(180000,230000)	DPSCF300232	205000	6573	0.026075
(44775,49534)(190000,226711)(190000,240000)	DPSCF300232	215000	4761	0.027783
(46541,51126)(202035,249215)(200000,250000)	DPSCF300232	225000	4587	0.026329
(47920,53362)(210000,259976)(210000,260000)	DPSCF300232	235000	5444	0.026971
(48904,55087)(226004,268995)(220000,270000)	DPSCF300232	245000	6185	0.027638
(49535,59752)(240535,279839)(230000,280000)	DPSCF300232	255000	10219	0.025073
(49535,61953)(240535,289309)(240000,290000)	DPSCF300232	265000	12420	0.023581
(51127,66885)(253504,299688)(250000,300000)	DPSCF300232	275000	15760	0.023202
(53363,67516)(260059,309384)(260000,310000)	DPSCF300232	285000	14155	0.022732
(55088,68412)(270583,315659)(270000,320000)	DPSCF300232	295000	13326	0.019344
(59753,68860)(281430,324261)(280000,330000)	DPSCF300232	305000	9109	0.018167
(61954,71401)(292120,335079)(290000,340000)	DPSCF300232	315000	9449	0.021255
(66886,72386)(301207,347651)(300000,350000)	DPSCF300232	325000	5502	0.022760
(67517,73912)(314764,358389)(310000,360000)	DPSCF300232	335000	6397	0.021543
(68413,74847)(321121,368959)(320000,370000)	DPSCF300232	345000	6436	0.023057
(68861,74949)(330948,372890)(330000,380000)	DPSCF300232	355000	6090	0.023006
(71402,75472)(346666,386989)(340000,390000)	DPSCF300232	365000	4072	0.022073
(72387,75720)(355347,393018)(350000,400000)	DPSCF300232	375000	3335	0.021404
(73913,77321)(361256,409999)(360000,410000)	DPSCF300232	385000	3410	0.026224
(74848,78639)(372789,419417)(370000,420000)	DPSCF300232	395000	3793	0.026194
(74950,78926)(381720,427805)(380000,430000)	DPSCF300232	405000	3978	0.026019
(75473,80687)(392771,436275)(390000,440000)	DPSCF300232	415000	5216	0.028621
(75721,81815)(402939,449970)(400000,450000)	DPSCF300232	425000	6096	0.029128
(77322,82859)(410000,458051)(410000,460000)	DPSCF300232	435000	5539	0.030917
(78640,84686)(421818,465882)(420000,470000)	DPSCF300232	445000	6048	0.031435
(78927,86304)(431284,479849)(430000,480000)	DPSCF300232	455000	7379	0.028161
(80688,86304)(443700,479849)(440000,490000)	DPSCF300232	465000	5618	0.026506
(81816,87480)(450461,499999)(450000,500000)	DPSCF300232	475000	5666	0.025872
(82860,88362)(461472,500881)(460000,510000)	DPSCF300232	485000	5504	0.022377
(84687,88362)(472933,500881)(470000,520000)	DPSCF300232	495000	3677	0.019538
(86305,90475)(490163,528108)(480000,530000)	DPSCF300232	505000	4172	0.020434
(86305,93567)(490163,536678)(490000,540000)	DPSCF300232	515000	7264	0.023215
(87481,95391)(500000,549793)(500000,550000)	DPSCF300232	525000	7912	0.022727
(88363,95792)(522453,553193)(510000,560000)	DPSCF300232	535000	7431	0.023451
(88363,97909)(522453,568376)(520000,570000)	DPSCF300232	545000	9548	0.023662
(90476,99462)(532368,577631)(530000,580000)	DPSCF300232	555000	8988	0.025815
(93568,104562)(542842,589760)(540000,590000)	DPSCF300232	565000	10996	0.031218
(95392,105492)(551383,592970)(550000,600000)	DPSCF300232	575000	10102	0.032037
(95793,105922)(562909,609999)(560000,610000)	DPSCF300232	585000	10131	0.032232
(97910,107986)(570310,618281)(570000,620000)	DPSCF300232	595000	10078	0.032324
(99463,110306)(583652,629223)(580000,630000)	DPSCF300232	605000	10845	0.034795
(104563,110907)(592041,634605)(590000,640000)	DPSCF300232	615000	6346	0.030583
(105493,113391)(601181,649999)(600000,650000)	DPSCF300232	625000	7900	0.029510
(105923,114809)(610000,658210)(610000,660000)	DPSCF300232	635000	8888	0.028642
(107987,116646)(621929,668383)(620000,670000)	DPSCF300232	645000	8661	0.030312
(110307,118252)(632031,679387)(630000,680000)	DPSCF300232	655000	7947	0.029028
(110908,120410)(640391,689804)(640000,690000)	DPSCF300232	665000	9504	0.029144
(113392,123424)(650000,698949)(650000,700000)	DPSCF300232	675000	10034	0.029102
(114810,124788)(660353,709999)(660000,710000)	DPSCF300232	685000	9980	0.029821
(116647,126405)(670065,719999)(670000,720000)	DPSCF300232	695000	9760	0.029255
(118253,128299)(684709,727634)(680000,730000)	DPSCF300232	705000	10048	0.028418
(120411,129050)(691326,735768)(690000,740000)	DPSCF300232	715000	8641	0.028128
(3368,16944)(10127,59017)(10000,60000)	DPSCF300233	35000	13578	0.026971
(6983,17892)(20000,68439)(20000,70000)	DPSCF300233	45000	10911	0.025899
(8594,20388)(30312,79998)(30000,80000)	DPSCF300233	55000	11796	0.022912
(12409,21855)(40753,89348)(40000,90000)	DPSCF300233	65000	9448	0.023224
(14731,24180)(51764,99840)(50000,100000)	DPSCF300233	75000	9451	0.023074
(16945,26574)(61933,109931)(60000,110000)	DPSCF300233	85000	9631	0.024402
(17893,30016)(70497,119189)(70000,120000)	DPSCF300233	95000	12125	0.024729
(20389,31366)(80037,129628)(80000,130000)	DPSCF300233	105000	10979	0.026098
(21856,34670)(90909,139964)(90000,140000)	DPSCF300233	115000	12816	0.034926
(24181,36386)(100402,148636)(100000,150000)	DPSCF300233	125000	12207	0.035420
(26575,37405)(112204,159541)(110000,160000)	DPSCF300233	135000	10832	0.036678
(30017,39127)(120566,164018)(120000,170000)	DPSCF300233	145000	9112	0.038356
(31367,42931)(132698,179999)(130000,180000)	DPSCF300233	155000	11566	0.033771
(34671,45183)(145005,189999)(140000,190000)	DPSCF300233	165000	10514	0.027022
(36387,46611)(150710,199537)(150000,200000)	DPSCF300233	175000	10226	0.026621
(37406,50101)(160428,208845)(160000,210000)	DPSCF300233	185000	12697	0.028847
(39128,53966)(170223,219999)(170000,220000)	DPSCF300233	195000	14840	0.028560
(42932,56777)(180000,229999)(180000,230000)	DPSCF300233	205000	13847	0.029127
(45184,59157)(190000,239999)(190000,240000)	DPSCF300233	215000	13975	0.026179
(46612,60612)(200515,249649)(200000,250000)	DPSCF300233	225000	14002	0.025932
(50102,62081)(211419,256231)(210000,260000)	DPSCF300233	235000	11981	0.023694
(53967,63009)(220000,269999)(220000,270000)	DPSCF300233	245000	9044	0.023067
(2375,13361)(10000,59250)(10000,60000)	DPSCF300234	35000	10988	0.021606
(4903,14812)(20469,69466)(20000,70000)	DPSCF300234	45000	9911	0.022322
(8313,17712)(34734,77544)(30000,80000)	DPSCF300234	55000	9401	0.026272
(9401,22129)(41132,88177)(40000,90000)	DPSCF300234	65000	12730	0.025376
(12957,25916)(57728,98790)(50000,100000)	DPSCF300234	75000	12961	0.026845
(13362,28468)(64243,109590)(60000,110000)	DPSCF300234	85000	15108	0.026929
(14813,29814)(70478,112890)(70000,120000)	DPSCF300234	95000	15003	0.027453
(17713,34358)(81227,129843)(80000,130000)	DPSCF300234	105000	16647	0.025148
(22130,35939)(90123,139005)(90000,140000)	DPSCF300234	115000	13811	0.025529
(25917,37489)(100060,149999)(100000,150000)	DPSCF300234	125000	11574	0.025816
(28469,41035)(111337,159004)(110000,160000)	DPSCF300234	135000	12568	0.026558
(29815,41561)(122481,164282)(120000,170000)	DPSCF300234	145000	11748	0.025599
